@relation occ_all

@attribute DayOfWeek numeric
@attribute HourOfDay numeric
@attribute RealPow_Mean numeric
@attribute RealPow_LastMean numeric
@attribute RealPow_Std numeric
@attribute RealPow_Median numeric
@attribute RealPow_Max numeric
@attribute RealPow_Min numeric
@attribute RealPow_MeanDeriv numeric
@attribute RealPow_StdDeriv numeric
@attribute RealPow_MaxDeriv numeric
@attribute RealPow_Kurt numeric
@attribute RealPow_Iqr numeric
@attribute RealPow_Mcr numeric
@attribute RealPow_FreqPeak numeric
@attribute RealPow_FreqEntropy numeric
@attribute RealPow_FreqEnergy numeric
@attribute RealPow_FreqLastEnergy numeric
@attribute ReactPow_Mean numeric
@attribute ReactPow_LastMean numeric
@attribute ReactPow_Std numeric
@attribute ReactPow_Median numeric
@attribute ReactPow_Max numeric
@attribute ReactPow_Min numeric
@attribute ReactPow_MeanDeriv numeric
@attribute ReactPow_StdDeriv numeric
@attribute ReactPow_MaxDeriv numeric
@attribute ReactPow_Kurt numeric
@attribute ReactPow_Iqr numeric
@attribute ReactPow_Mcr numeric
@attribute ReactPow_FreqPeak numeric
@attribute ReactPow_FreqEntropy numeric
@attribute ReactPow_FreqEnergy numeric
@attribute ReactPow_FreqLastEnergy numeric
@attribute Power_Cluster1 numeric
@attribute Power_Cluster2 numeric
@attribute Power_Cluster4 numeric
@attribute Power_Cluster5 numeric
@attribute Power_Cluster6 numeric
@attribute Power_Cluster7 numeric
@attribute Power_Cluster8 numeric
@attribute Power_Cluster9 numeric
@attribute Power_Cluster10 numeric
@attribute Power_Cluster13 numeric
@attribute Power_Cluster14 numeric
@attribute Power_Cluster15 numeric
@attribute Power_Cluster16 numeric
@attribute Power_Cluster17 numeric
@attribute Power_Cluster18 numeric
@attribute Power_Cluster19 numeric
@attribute Water_Mean numeric
@attribute Water_LastMean numeric
@attribute Water_Std numeric
@attribute Water_Median numeric
@attribute Water_Max numeric
@attribute Water_Min numeric
@attribute Water_MeanDeriv numeric
@attribute Water_StdDeriv numeric
@attribute Water_MaxDeriv numeric
@attribute Water_Kurt numeric
@attribute Water_Iqr numeric
@attribute Water_Mcr numeric
@attribute Water_FreqPeak numeric
@attribute Water_FreqEntropy numeric
@attribute Water_FreqEnergy numeric
@attribute Water_FreqLastEnergy numeric
@attribute Water_Cluster1 numeric
@attribute Water_Cluster2 numeric
@attribute Water_Cluster3 numeric
@attribute Water_Cluster4 numeric
@attribute Water_Cluster6 numeric
@attribute Water_Cluster7 numeric
@attribute Water_Cluster8 numeric
@attribute Water_Cluster9 numeric
@attribute label_num {0,1,2,3}

@data
5,1,1114.687023,1086.48,19.560725,1121,1151,1064,1.632184,4.562679,40,4.130239,11,0.034483,0.001946,0.267977,325641980,324971788,724.307557,714.572255,5.719301,726.57,741.1,707.33,0.707969,1.886242,11.27,2.407312,9.44,0.011494,0.001946,0.267977,137459354.0372,140447138.6931,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,2.85941,3.084175,5.400842,2.646803,17.8608,-13.23412,6.099909,4.63878,22.60244,3.160875,7.189672,0.486577,0.001946,2.747157,11137.081677,11444.803375,0,299,0,0,0,0,0,0,3
5,1,1122.709559,1114.687023,6.077621,1122,1142,1106,1.350554,3.535899,24,4.303643,7,0.088561,0.001946,0.384428,342859687,325641980,725.141765,724.307557,4.017264,725.775,733.54,689.49,0.792878,3.556051,39.8,25.590616,2.545,0.092251,0.001946,0.384428,143030290.9758,137459354.0372,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,4.081812,2.85941,5.694566,4.186132,21.04759,-9.990081,6.175167,4.806131,27.328982,2.699126,7.889987,0.5,0.001946,2.526677,14547.083249,11137.081677,0,297,0,0,0,0,0,0,3
5,2,1115.6787,1122.709559,6.190925,1115,1131,1101,1.721014,3.955902,21,3.040176,9,0.115942,0.001946,0.364407,344803271,342859687,716.519314,725.141765,2.547326,716.49,733.57,694.96,0.750145,2.721692,22.42,29.644847,1.94,0.101449,0.001946,0.364407,142213570.8317,143030290.9758,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,4.517757,4.081812,5.28754,5.112434,18.4752,-16.26189,5.928796,4.631319,25.498821,3.221676,7.066404,0.505051,0.001946,2.438004,14385.767336,14547.083249,0,298,0,0,0,0,0,0,3
5,2,1104.424354,1115.6787,19.333352,1112,1135,1061,1.837037,4.635739,45,2.865905,12.5,0.033333,0.001946,0.384428,330654025,344803271,715.634834,716.519314,2.591775,715.82,726.52,704.36,0.531481,1.563117,11.87,8.30365,2.8,0.074074,0.001946,0.384428,138789915.0868,142213570.8317,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,3.811347,4.517757,5.224387,3.669758,17.68288,-10.65731,5.729499,4.06443,20.24425,2.81265,7.104105,0.505017,0.001946,2.361111,12518.880643,14385.767336,0,300,0,0,0,0,0,0,3
5,2,1125.599278,1104.424354,263.580148,1072,2447,1059,6.844203,74.644328,1232,23.349321,9,0.003623,0.001946,0.761328,370126685,330654025,722.405487,715.634834,92.149234,713.65,2222.4,703.3,11.23837,121.29274,1508.73,255.373512,2.7,0.01087,0.001946,0.385776,146901552.4596,138789915.0868,0,0,0,0,0,0,0,0,0,0,276,0,1,0,0,0,4.162272,3.811347,4.91859,4.063354,19.68851,-7.417269,5.270193,4.246535,20.552307,3.041957,6.234112,0.474403,0.001946,2.300893,12181.816994,12518.880643,0,294,0,0,0,0,0,0,3
5,2,1166.359712,1125.599278,335.134533,1080,2444,1062,6.765343,82.510688,1373,13.500521,10,0.00361,0.001946,0.65829,409301101.999999,370126685,714.247878,722.405487,15.314633,709.43,771.9,705.51,0.615884,3.701367,57.77,12.229375,6.42,0.054152,0.001946,0.364407,141886675.5797,146901552.4596,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,4.120044,4.162272,5.398024,3.884955,19.12798,-11.59196,5.962404,4.413689,21.65193,2.996637,7.117643,0.498328,0.001946,2.197078,13804.888386,12181.816994,0,300,0,0,0,0,0,0,3
5,2,1079.761733,1166.359712,6.136218,1079,1102,1069,1.612319,4.108314,30,6.084992,7,0.130435,0.001946,0.364407,322960648,409301101.999999,707.991336,714.247878,2.012212,707.93,718.18,704.18,0.395797,1.199659,9.65,13.42572,2.09,0.083333,0.001946,0.364407,138847847.144,141886675.5797,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,3156.863148,4.120044,54239.558626,3.843828,933176.9,-10.28895,6332.194174,76705.253136,933181.511872,294.003385,7.372182,0.00678,0.114786,3.993735,870819139709.154816,13804.888386,0,295,1,0,0,0,0,0,3
5,2,1207.398577,1079.761733,116.725737,1209,2495,1072,11.035714,113.751941,1413,106.288821,12,0.057143,0.001946,0.425748,413459952.999999,322960648,698.066655,707.991336,41.437636,693.35,1182.4,670.54,4.253286,40.825898,491.42,133.790556,3.77,0.017857,0.001946,0.411041,137411254.0749,138847847.144,0,0,0,0,2,0,0,0,0,0,279,0,0,0,0,0,4.2519,3156.863148,5.400723,4.768819,21.1669,-12.45386,5.901928,4.641567,24.94707,2.928667,7.506972,0.503378,0.001946,2.163085,14003.030777,870819139709.154816,0,297,0,0,0,0,0,0,3
5,2,1213.896429,1207.398577,17.045585,1206,1250,1191,1.573477,4.138016,40,2.250697,28,0.017921,0.001946,0.393198,412673535.000001,413459952.999999,693.810821,698.066655,2.920584,693.81,713.3,678.79,0.706272,2.489533,20.13,20.295485,2.27,0.086022,0.001946,0.349174,134786947.4777,137411254.0749,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,3.556779,4.2519,5.763637,3.427743,19.42238,-16.11087,6.535344,4.913774,30.17484,3.344608,7.3675,0.505155,0.001946,2.598435,13360.873845,14003.030777,0,292,0,0,0,0,0,0,3
5,2,1233.032143,1213.896429,6.995828,1233,1260,1222,1.90681,4.437243,28,5.207638,9,0.11828,0.001946,0.325223,425716769.000001,412673535.000001,694.209286,693.810821,1.650581,694,697.57,687.32,0.448244,1.164769,8.93,3.748383,1.77,0.11828,0.001946,0.349174,134940189.1764,134786947.4777,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,4.551447,3.556779,5.455361,4.391609,18.35286,-9.057096,6.389028,4.922177,27.133366,2.82653,6.6163,0.555556,0.001946,2.455503,15012.274274,13360.873845,0,298,0,0,0,0,0,0,3
5,2,1227.417266,1233.032143,5.463234,1227,1247,1216,1.415162,3.433243,18,4.063308,6,0.108303,0.001946,0.364407,418830042,425716769.000001,694.806511,694.209286,2.304691,694.58,716.91,688.56,0.639278,2.206219,22.17,33.290619,1.77,0.093863,0.001946,0.364407,134207663.6215,134940189.1764,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,3.724887,4.551447,5.168202,3.661335,18.34899,-16.4184,5.734708,4.518778,25.121315,3.676042,6.849666,0.483221,0.001946,2.343727,12108.231916,15012.274274,0,299,0,0,0,0,0,0,3
5,2,1198.726277,1227.417266,53.300464,1225,1268,1108,2.282051,8.840765,126,1.986469,112,0.003663,0.001946,0.382273,394498421.000001,418830042,702.728029,694.806511,9.106536,697.53,734.78,670.43,0.930952,3.271873,26.87,2.621117,17.21,0.025641,0.001946,0.406177,135331150.7616,134207663.6215,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,4.64056,3.724887,4.878101,4.762079,19.2471,-9.603492,5.700304,4.180143,24.485121,2.926689,6.101399,0.535117,0.001946,2.130135,13575.404196,12108.231916,0,300,0,0,0,0,0,0,3
5,2,1105.713768,1198.726277,14.437626,1110,1122,1066,1.52,4.221357,42,4.738418,9,0.061818,0.001946,0.364407,337495733,394498421.000001,717.015,702.728029,2.407644,716.56,727.16,711.92,0.411236,1.202849,10.78,8.28098,2.33,0.072727,0.001946,0.364407,141896094.9278,135331150.7616,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,3.454423,4.64056,5.403412,3.698852,20.65779,-9.836097,6.012029,4.281217,19.280693,2.744346,7.358328,0.439189,0.001946,2.368173,12186.382804,13575.404196,0,297,0,0,0,0,0,0,3
5,2,1185.489051,1105.713768,377.493354,1071,2446,1059,11.589744,115.9032,1361,10.001784,10,0.007326,0.001946,0.489392,423978132,337495733,719.407737,717.015,15.348712,714.87,772.21,710.96,0.984615,5.290421,58.18,9.455022,3.62,0.021978,0.001946,0.406177,141872327.0596,141896094.9278,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,4.826816,3.454423,5.162035,5.232046,16.99348,-8.890377,5.85808,4.089506,17.1494,2.520807,7.54326,0.5,0.001946,1.9192,14707.0595,12186.382804,0,295,0,0,0,0,0,0,3
5,3,1073.843066,1185.489051,5.321961,1073,1088,1061,1.300366,3.056677,18,3.223356,7,0.095238,0.001946,0.406177,315967799.000001,423978132,713.956131,719.407737,2.243517,713.68,722.42,707.35,0.465311,1.203411,8.74,7.342384,2.12,0.117216,0.001946,0.406177,139668314.0768,141872327.0596,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,4.664229,4.826816,4.938239,4.521868,21.23721,-9.671712,5.485586,4.339837,22.332957,3.658923,5.938009,0.530405,0.001946,2.12979,13679.561247,14707.0595,0,297,0,0,0,0,0,0,3
5,3,1072.462094,1073.843066,7.320522,1070,1100,1059,1.224638,3.080775,22,5.60432,8.25,0.068841,0.001946,0.364407,318613250,315967799.000001,712.418881,713.956131,2.984661,712.16,729.02,697.95,0.636123,2.017013,15.05,16.834878,3.01,0.083333,0.001946,0.364407,140591221.9863,139668314.0768,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,3.482371,4.664229,5.867354,3.203753,20.24805,-13.36395,6.492845,5.012283,24.374397,2.667392,8.688568,0.515152,0.001946,2.548005,13838.293367,13679.561247,0,298,0,0,0,0,0,0,3
5,3,1071.492537,1072.462094,5.392805,1071,1085,1060,1.565543,3.710179,20,2.72547,6.5,0.101124,0.001946,0.4021,307697562,318613250,711.827575,712.418881,2.653882,711.26,729.7,704.91,0.818165,2.511932,21.45,14.227005,3.01,0.108614,0.001946,0.4021,135797077.4331,140591221.9863,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,4.163347,3.482371,5.441491,4.165875,22.09087,-11.90671,6.264781,4.436519,25.94275,3.235677,6.839047,0.518644,0.001946,2.212598,13865.603527,13838.293367,0,296,0,0,0,0,0,0,3
5,3,1078.891697,1071.492537,16.930672,1072,1125,1061,1.992754,4.776452,36,3.931505,12,0.054348,0.001946,0.364407,322509135,307697562,712.765054,711.827575,1.773047,712.76,717.9,706.73,0.421558,1.062948,7.53,3.800743,1.6025,0.105072,0.001946,0.364407,140726291.8704,135797077.4331,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,4.637204,4.163347,5.947076,4.931164,23.3357,-12.53515,6.504702,5.334716,27.58594,3.096937,8.035039,0.501672,0.001946,2.15432,17026.043997,13865.603527,0,300,0,0,0,0,0,0,3
5,3,1117.216606,1078.891697,7.837342,1116,1140,1105,1.572464,4.064727,30,3.055493,10,0.083333,0.001946,0.364407,345760859,322509135,709.858881,712.765054,4.354849,710.94,727.46,697.06,0.740362,2.488816,22.23,2.685272,7.53,0.018116,0.001946,0.364407,139585431.9769,140726291.8704,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,4.082717,4.637204,4.648924,4.124267,17.71711,-11.19509,5.388175,3.997377,20.190921,3.229482,5.656928,0.515254,0.001946,2.137759,11309.585374,17026.043997,0,296,0,0,0,0,0,0,3
5,3,1200.456204,1117.216606,321.279995,1119,2494,1106,11.534799,110.813568,1364,15.131538,7,0.007326,0.001946,0.533853,423039344.999999,345760859,709.98281,709.858881,16.813664,706.39,836.98,699.02,1.358059,9.714793,129.15,28.435911,3.18,0.007326,0.001946,0.38691,138193888.7865,139585431.9769,0,9,0,0,0,0,0,0,0,0,265,0,0,0,0,0,720.612041,4.082717,12381.001112,3.298566,213732.6,-11.07475,1444.616134,17509.105207,213739.942328,296.003273,6.439361,0.006734,0.001946,2.950822,45681634946.34988,11309.585374,0,297,0,0,0,1,0,0,3
5,3,1257.07326,1200.456204,177.537698,1248,2669,1111,12.441176,127.058244,1557,59.083803,12,0.029412,0.001946,0.430821,439976999.000001,423039344.999999,696.098498,709.98281,46.542741,688.61,1074,685,3.259669,32.330432,385.42,64.150545,2.07,0.003676,0.001946,0.420731,132872215.1901,138193888.7865,0,0,4,0,0,0,0,0,0,0,269,0,0,0,0,0,4.033004,720.612041,5.457945,4.573513,20.25631,-11.50274,6.039229,4.843725,23.317214,3.061897,7.497726,0.481229,0.001946,2.751013,13510.169635,45681634946.34988,0,294,0,0,0,0,0,0,3
5,3,1887.66065,1257.07326,999.400418,1244,3465,1228,9.90942,128.033784,2127,1.800554,2149.25,0.003623,0.001946,0.594633,1262692906,439976999.000001,683.481552,696.098498,12.837478,688.6,778.55,594.8,2.419783,12.035395,108.31,21.858459,17.12,0.018116,0.001946,0.364407,129445213.0069,132872215.1901,0,81,0,0,0,0,1,0,0,0,195,0,0,0,0,0,3.412454,4.033004,5.821893,3.139831,23.98125,-12.9915,6.551566,5.009721,28.769156,3.017617,8.064653,0.486486,0.001946,2.974882,13491.271216,13510.169635,0,297,0,0,0,0,0,0,3
5,3,3390.072202,1887.66065,8.509704,3392,3412,3365,2.347826,5.14326,34,3.248438,12.25,0.134058,0.001946,0.364407,3183467287.999995,1262692906,663.89657,683.481552,5.529058,662.5,744.5,656.49,1.327174,6.961025,81.9,164.384218,4.32,0.123188,0.001946,0.364407,122098585.2175,129445213.0069,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013827,3.412454,5.210757,3.747341,19.38406,-13.29847,6.062066,4.380682,21.85137,2.895945,7.063553,0.521886,0.001946,2.362534,12865.160321,13491.271216,0,298,0,0,0,0,0,0,3
5,3,3356.686869,3390.072202,7.786682,3357,3376,3343,1.705584,3.817871,18,2.671245,10,0.106599,0.003876,0.934703,2230946597.999997,3183467287.999995,657.176667,663.89657,12.056003,657.85,737.35,605.7,3.769797,11.825506,79.11,24.29927,4.93,0.121827,0.003876,0.912163,85541105.2996,122098585.2175,0,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.28807,4.013827,5.675609,3.530045,17.33969,-19.10503,6.013344,4.675565,30.16864,3.73597,7.972706,0.47449,0.197674,3.698313,8443.503947,12865.160321,0,197,0,0,0,0,0,0,3
5,3,3528.122302,3356.686869,498.921942,3356,4723,3224,12.411552,109.443207,1377,4.739908,115,0.00722,0.001946,0.382273,3529397559.999999,2230946597.999997,647.22259,657.176667,23.359944,653.13,770.06,589.24,2.294116,13.456991,169.92,10.782083,11.67,0.039711,0.001946,0.38691,116604543.7862,85541105.2996,0,238,0,0,0,0,40,0,0,0,0,0,0,0,0,0,4.226795,3.28807,5.0729,3.88251,19.53189,-10.39233,5.3282,4.081706,23.37315,2.828519,7.117118,0.459732,0.001946,2.095513,13010.700161,8443.503947,0,299,0,0,0,0,0,0,3
5,3,3235.59854,3528.122302,7.403553,3234,3252,3212,1.663004,4.237003,24,3.231489,9,0.062271,0.001946,0.406177,2868547792,3529397559.999999,644.641423,647.22259,6.695427,646.37,670.99,577.13,1.539744,7.04852,64.91,41.779961,5.91,0.025641,0.001946,0.406177,113876380.9759,116604543.7862,0,273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.340695,4.226795,5.840295,3.68495,22.38953,-12.74259,6.370457,5.08518,30.9763,2.949753,8.615581,0.466216,0.001946,2.725628,13410.869897,13010.700161,0,297,0,0,0,0,0,0,3
5,4,3248.766187,3235.59854,19.967465,3257,3280,3211,2.404332,5.296538,28,1.477686,36,0.00361,0.001946,0.364407,2934256363.000005,2868547792,637.939568,644.641423,5.915606,636.77,719.39,630.05,1.357401,6.910817,81.26,130.476056,5.04,0.111913,0.001946,0.364407,113146489.6638,113876380.9759,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48672,3.340695,5.352098,4.311672,19.40384,-10.15041,5.989167,4.436206,25.753927,3.007926,7.103739,0.513514,0.001946,2.418645,14457.709524,13410.869897,0,297,0,0,0,0,0,0,3
5,4,3263.703971,3248.766187,6.928131,3263,3281,3250,1.775362,4.203926,21,2.175918,11,0.101449,0.001946,0.364407,2950551767.999996,2934256363.000005,632.101119,637.939568,3.86216,633.69,639.88,622.55,0.6875,1.786821,11.43,3.469981,5.27,0.068841,0.001946,0.364407,110679972.3663,113146489.6638,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.960971,4.48672,5.529684,2.704127,26.45192,-9.443735,6.162167,4.586855,26.726233,3.626838,6.71119,0.5,0.001946,3.013326,11733.503981,14457.709524,0,299,0,0,0,0,0,0,3
5,4,3262.758007,3263.703971,7.790916,3262,3290,3247,2.217857,5.066479,28,3.973822,12,0.128571,0.001946,0.38691,2991427733.000004,2950551767.999996,631.203665,632.101119,6.656115,633.02,639.3,532.37,1.586643,8.423251,97.3,174.880226,4.815,0.128571,0.001946,0.38691,111967881.9971,110679972.3663,0,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.890231,2.960971,5.78344,5.014973,23.42957,-11.871,6.639589,5.232154,28.679426,3.277099,7.248263,0.52862,0.001946,2.319653,17060.587907,11733.503981,0,298,0,0,0,0,0,0,3
5,4,3268.294118,3262.758007,8.998728,3269,3285,3252,1.502463,3.524138,18,1.813973,16,0.064039,0.003876,1.023942,2179092712,2991427733.000004,638.703431,631.203665,10.428359,635.13,708.45,614.14,2.062709,8.617347,78.59,20.50983,12.35,0.034483,0.003876,0.998851,83242259.3296,111967881.9971,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.967184,4.890231,5.746734,2.683317,21.57931,-14.37431,6.357514,5.281834,29.450825,3.468521,7.481013,0.451163,0.325581,3.644275,9002.06652,17060.587907,0,216,0,0,0,0,0,0,3
5,4,3270.852399,3268.294118,6.181243,3271,3290,3257,1.640741,4.186255,25,3.516507,9,0.096296,0.001946,0.384428,2899297152.999996,2179092712,644.263579,638.703431,6.055073,644.87,717.6,629.57,1.32863,6.265497,71.94,80.90565,5.175,0.081481,0.001946,0.4021,112495375.9229,83242259.3296,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.898474,2.967184,5.548475,3.798054,19.4621,-14.29148,5.908875,4.39863,27.96071,3.055076,7.460378,0.47651,0.001946,2.531284,13718.332037,9002.06652,0,299,0,0,0,0,0,0,3
5,4,3247.644444,3270.852399,21.278807,3234,3279,3217,1.513011,3.985611,35,1.222237,42,0.003717,0.001946,0.4021,2847864298.000002,2899297152.999996,642.226963,644.263579,5.188015,641.15,651.45,580.22,1.291524,5.649869,64.07,76.866252,5.01,0.111524,0.001946,0.4021,111370217.6968,112495375.9229,0,269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.56233,3.898474,5.826423,3.014268,21.33749,-24.70005,6.257553,5.131879,27.636044,4.343543,7.576017,0.493197,0.001946,3.055318,11917.309892,13718.332037,0,295,0,0,0,0,0,0,3
5,4,3231.011194,3247.644444,9.328577,3229,3261,3214,1.838951,4.583427,32,5.037399,8.5,0.089888,0.001946,0.4021,2797791369.000001,2847864298.000002,642.157575,642.226963,2.93789,641.25,651.95,635.12,0.601648,1.502194,6.19,3.736367,4.52,0.071161,0.001946,0.4021,110516486.5049,111370217.6968,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.840393,2.56233,5.868456,3.9137,22.50945,-10.72465,6.467172,5.052518,22.582931,2.764386,8.552372,0.486486,0.001946,2.379524,14574.215462,11917.309892,0,297,0,0,0,0,0,0,3
5,4,3269.514599,3231.011194,179.83491,3235,4554,3217,10.912088,106.513046,1317,47.856806,8,0.003663,0.001946,0.38691,2937813826.999995,2797791369.000001,662.932299,642.157575,118.452951,646.67,1529.5,604.44,7.680879,75.538704,884.46,52.653482,1.68,0.014652,0.001946,0.519785,124247800.6793,110516486.5049,0,269,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3.525179,3.840393,4.86026,3.482827,19.41035,-11.89453,5.350832,4.396658,24.45527,3.239995,6.339361,0.491582,0.001946,2.121601,10718.983875,14574.215462,0,298,0,0,0,0,0,0,3
5,4,3362.584559,3269.514599,9.147027,3362,3388,3343,1.697417,4.356004,29,3.874044,8,0.077491,0.001946,0.384428,3075519850.999999,2937813826.999995,638.809007,662.932299,11.726852,638.09,707.28,466.75,2.619705,16.240738,176.3,176.070158,4.535,0.084871,0.001946,0.384428,111034197.4885,124247800.6793,0,271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.315383,3.525179,5.585505,2.210664,18.54456,-13.7704,6.245945,4.552447,28.76004,3.003463,7.784627,0.481481,0.001946,2.793131,10863.344402,10718.983875,0,298,0,0,0,0,0,0,3
5,4,3367.225806,3362.584559,18.514312,3360,3408,3344,1.971223,4.764402,37,2.301855,32.75,0.017986,0.001946,0.340457,3163455779.999998,3075519850.999999,638.06172,638.809007,2.71969,637.43,643.81,632.7,0.591367,1.559754,10.54,2.622898,1.7,0.086331,0.001946,0.340457,113589306.0688,111034197.4885,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.893303,2.315383,5.48824,3.989777,20.73182,-11.06931,6.165548,4.614572,21.122184,2.971174,7.109396,0.496622,0.001946,2.247374,13417.618889,10863.344402,0,297,0,0,0,0,0,0,3
5,4,3399.645161,3367.225806,94.920904,3391,4512,3377,5.535971,65.992482,1100,136.166885,8.75,0.032374,0.001946,0.341881,3227071608.999991,3163455779.999998,637.471541,638.06172,13.816401,635.77,792.1,629.03,1.090108,8.758434,144.04,113.297949,5.77,0.032374,0.001946,0.341881,113430288.7096,113589306.0688,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124674,3.893303,5.827756,1.896646,18.61655,-14.93939,6.896308,4.770485,21.116282,2.774469,8.642431,0.538721,0.001946,3.15633,11432.175764,13417.618889,0,298,0,0,0,0,0,0,3
5,4,3508.449275,3399.645161,388.12805,3388,4738,3366,6.305455,81.094123,1345,9.13422,9,0.003636,0.001946,0.419017,3438770633.999996,3227071608.999991,633.324928,637.471541,14.713442,639.825,646.84,578.55,1.168982,6.028887,62.17,8.032075,6.61,0.025455,0.001946,0.361848,110763261.4952,113430288.7096,0,250,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2.163013,2.124674,5.712301,2.130867,16.93183,-13.99764,6.249582,4.805262,23.146081,2.811597,7.741839,0.447811,0.001946,3.100504,11085.453199,11432.175764,0,298,0,0,0,0,0,0,3
5,5,3348.593407,3508.449275,53.389037,3378,3403,3255,2.113971,7.955009,115,1.964614,112,0.003676,0.001946,0.394936,3061945546.000002,3438770633.999996,634.356996,633.324928,4.173495,634.38,670.03,607.13,0.883162,3.55078,35.76,31.29531,0.9375,0.084559,0.001946,0.401867,109862339.7846,110763261.4952,0,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,841.197939,2.163013,79.999539,838.764,1076.763,7.036983,14.135664,51.504791,864.512317,81.546215,13.138975,0.414966,0.001946,0.449705,210627700.362965,11085.453199,0,295,0,0,0,0,0,0,3
5,5,3264.553114,3348.593407,5.550397,3264,3283,3254,1.518382,3.658841,27,3.45954,8.25,0.117647,0.001946,0.401867,2909453199.000006,3061945546.000002,633.839048,634.356996,5.140054,633.88,641.04,573.85,1.034632,5.477808,60.51,69.274695,1.1825,0.088235,0.001946,0.401867,109685465.4358,109862339.7846,0,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,266618.319101,841.197939,4578808.166656,927.5036,78910680,814.1639,533185.855582,6475338.261464,78909761.1349,295.003378,14.954775,0.006757,0.001946,1.391611,6.226895673642638E15,210627700.362965,0,296,0,0,0,0,1,0,3
5,5,3265.785455,3264.553114,16.417938,3266,3313,3220,2.492701,5.843028,42,4.23333,13,0.113139,0.001946,0.385776,2933046381.00001,2909453199.000006,641.008327,633.839048,18.916953,640.27,687.46,363.7,4.013869,25.736744,278.7,172.872082,6.27,0.062044,0.001946,0.385776,113093262.0033,109685465.4358,0,273,0,0,0,0,2,0,0,0,0,0,0,0,0,0,594.632982,266618.319101,63.905387,584.72915,1133.691,549.807,12.816611,20.979245,275.9325,50.022703,15.1684,0.249147,0.001946,0.555294,105151566.807555,6.226895673642638E15,0,294,0,0,0,0,0,0,3
5,5,3229.964029,3265.785455,8.47584,3228,3264,3212,2.036101,4.798716,36,7.070674,7,0.097473,0.001946,0.364407,2900301500.000001,2933046381.00001,645.936763,641.008327,6.029513,645.82,718.19,598.23,1.387509,7.338914,72.52,89.097192,1.88,0.090253,0.001946,0.364407,116001206.0932,113093262.0033,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.015038,594.632982,60.08631,742.08935,1118.72,587.4004,13.550022,32.901122,531.3196,24.567922,18.20455,0.250836,0.001946,0.504127,169836266.349464,105151566.807555,0,300,0,0,0,0,0,0,3
5,5,3306.649819,3229.964029,324.41502,3221,4556,3200,11.73913,98.490779,1339,13.403907,12,0.007246,0.001946,0.364407,3057747097.999998,2900301500.000001,638.630289,645.936763,26.501185,639.48,913.96,588.69,3.635833,26.342732,324.3,85.36374,5.05,0.068841,0.001946,0.364407,113167913.2161,116001206.0932,0,260,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16.759376,750.015038,100.423535,2.460483,766.3066,-10.58894,8.645639,33.275435,552.724815,49.3336,7.329496,0.010067,0.013619,3.434232,3089278.271721,169836266.349464,0,299,0,0,0,0,0,0,3
